basetime,city_id,NO2,O3,PM10,PM2.5
2021-01-05,AQ007,17.38,22.03,19.48,16.26
2021-01-05,AQ008,4.70,43.71,9.05,3.12
2021-01-05,AQ009,20.58,11.74,31.60,24.89
2021-01-05,AQ010,18.80,10.33,17.48,14.87
2021-01-05,AQ011,14.39,42.22,18.55,15.76
2021-01-05,AQ012,20.41,24.19,32.48,26.28
2021-01-05,AQ013,21.71,6.60,14.50,12.22
2021-01-05,AQ014,5.23,33.35,3.99,2.95
2021-01-05,AQ015,9.86,48.44,6.84,2.77
2021-01-05,AQ016,11.02,37.40,5.25,4.32
2021-01-05,AQ017,13.53,26.41,7.00,5.32
2021-01-05,AQ018,22.24,31.22,18.36,13.12
2021-01-05,AQ019,22.10,24.63,23.57,21.58
2021-01-05,AQ020,15.69,35.52,7.69,4.80
2021-01-05,AQ021,15.94,11.70,13.75,12.03
2021-01-05,AQ022,25.72,11.99,29.28,24.96
2021-01-05,AQ023,39.61,17.25,18.36,13.17
2021-01-05,AQ024,24.39,15.68,16.82,13.36
2021-01-05,AQ025,43.11,8.94,28.97,27.10
2021-01-05,AQ026,16.83,43.11,6.50,4.81
2021-01-05,AQ027,26.00,20.42,20.36,17.15
2021-01-05,AQ028,13.48,49.28,7.98,4.60
2021-01-05,AQ029,5.38,68.27,31.84,18.79
2021-01-05,AQ030,17.80,30.10,12.77,8.66
2021-01-05,AQ031,28.36,3.76,25.41,21.16
2021-01-05,AQ032,6.39,32.06,11.37,9.67
2021-01-05,AQ033,21.80,6.92,25.00,20.47
2021-01-05,AQ034,11.48,38.96,14.54,10.60
2021-01-05,AQ035,9.55,69.38,13.18,4.63
2021-01-05,AQ036,7.60,27.49,12.86,10.44
2021-01-05,AQ037,19.03,40.29,8.35,6.49
2021-01-05,AQ038,9.43,43.05,15.77,13.56
2021-01-05,AQ039,10.14,35.89,31.96,22.54
2021-01-05,AQ040,9.02,47.61,13.47,10.87
2021-01-05,AQ041,7.73,31.49,5.03,3.60
2021-01-05,AQ042,18.96,25.75,12.34,10.98
2021-01-05,AQ043,7.06,43.18,8.20,6.33
2021-01-05,AQ044,28.61,22.35,20.96,19.05
2021-01-05,AQ045,16.22,35.42,8.60,7.31
2021-01-05,AQ046,4.18,76.16,9.06,3.04
2021-01-05,AQ047,27.21,10.00,31.49,25.84
2021-01-05,AQ048,5.45,21.85,11.48,9.26
2021-01-05,AQ049,12.35,21.29,11.77,9.18
2021-01-05,AQ050,15.72,31.69,28.49,23.25
2021-01-06,AQ001,20.72,22.16,10.94,7.07
2021-01-06,AQ002,25.94,42.81,32.89,27.98
2021-01-06,AQ003,32.06,54.74,19.68,9.66
2021-01-06,AQ004,17.15,35.67,21.94,18.21
2021-01-06,AQ005,21.50,34.94,19.33,15.71
2021-01-06,AQ006,13.02,29.30,5.10,3.83
2021-01-06,AQ007,16.37,30.92,20.12,15.28
2021-01-06,AQ008,4.54,46.32,10.05,3.65
2021-01-06,AQ009,16.52,22.69,17.99,15.49
2021-01-06,AQ010,25.83,10.92,18.11,13.96
2021-01-06,AQ011,35.76,18.29,31.57,28.65
2021-01-06,AQ012,25.19,29.23,26.43,23.62
2021-01-06,AQ013,27.33,12.84,12.32,8.46
2021-01-06,AQ014,5.73,37.39,3.08,2.84
2021-01-06,AQ015,26.28,26.12,12.99,9.22
2021-01-06,AQ016,17.07,24.38,5.56,4.44
2021-01-06,AQ017,9.11,30.02,7.44,5.62
2021-01-06,AQ018,17.63,36.28,14.28,11.17
2021-01-06,AQ019,28.12,23.88,20.80,18.97
2021-01-06,AQ020,23.11,21.08,13.77,8.02
2021-01-06,AQ021,16.82,23.85,11.24,9.32
2021-01-06,AQ022,28.89,13.48,28.91,24.46
2021-01-06,AQ023,31.63,26.48,15.03,12.01
2021-01-06,AQ024,17.03,25.34,20.58,15.26
2021-01-06,AQ025,33.95,19.45,30.24,26.85
2021-01-06,AQ026,13.49,46.30,12.59,8.81
2021-01-06,AQ027,22.62,19.35,18.32,15.74
2021-01-06,AQ028,21.59,35.40,9.97,7.52
2021-01-06,AQ029,6.85,63.18,33.45,19.02
2021-01-06,AQ030,16.23,35.57,10.62,7.83
2021-01-06,AQ031,29.96,3.13,29.46,24.31
2021-01-06,AQ032,3.30,54.75,6.36,5.35
2021-01-06,AQ033,25.16,13.57,11.22,10.77
2021-01-06,AQ034,9.59,43.51,12.58,7.88
2021-01-06,AQ035,1.50,89.50,6.33,1.61
2021-01-06,AQ036,6.66,35.38,14.22,11.72
2021-01-06,AQ037,22.76,30.20,12.97,9.79
2021-01-06,AQ038,8.40,49.68,8.40,7.32
2021-01-06,AQ039,8.65,36.01,21.26,15.54
2021-01-06,AQ040,15.17,42.78,14.54,11.64
2021-01-06,AQ041,6.82,44.83,4.78,3.36
2021-01-06,AQ042,13.01,35.06,9.63,8.29
2021-01-06,AQ043,3.96,68.41,7.75,5.16
2021-01-06,AQ044,25.93,26.46,32.63,29.18
2021-01-06,AQ045,18.59,35.89,10.32,9.01
2021-01-06,AQ046,6.08,76.25,19.99,6.61
2021-01-06,AQ047,22.08,18.66,18.51,15.06
2021-01-06,AQ048,6.92,30.20,10.37,8.85
2021-01-06,AQ049,19.76,9.42,25.87,20.90
2021-01-06,AQ050,16.86,35.87,18.85,16.28
2021-01-07,AQ001,23.08,28.46,7.42,4.06
2021-01-07,AQ002,23.21,40.22,44.24,37.02
2021-01-07,AQ003,33.51,50.83,20.96,10.64
2021-01-07,AQ004,19.37,33.88,20.13,15.29
2021-01-07,AQ005,15.14,44.47,21.70,18.09
2021-01-07,AQ006,16.66,16.50,9.96,7.76
2021-01-07,AQ007,18.96,26.35,18.35,15.17
2021-01-07,AQ008,10.56,48.84,11.73,6.27
2021-01-07,AQ009,20.35,9.79,13.95,12.31
2021-01-07,AQ010,25.95,20.70,15.40,11.25
2021-01-07,AQ011,23.80,27.64,22.15,19.63
2021-01-07,AQ012,26.72,13.46,26.25,21.52
2021-01-07,AQ013,30.96,15.20,13.83,10.42
2021-01-07,AQ014,8.71,26.89,3.47,3.22
2021-01-07,AQ015,24.37,28.67,12.83,8.35
2021-01-07,AQ016,23.05,6.98,6.17,5.06
2021-01-07,AQ017,9.71,35.54,6.59,5.50
2021-01-07,AQ018,15.80,45.27,13.17,11.60
2021-01-07,AQ019,31.20,18.85,27.23,26.95
2021-01-07,AQ020,40.73,9.64,27.65,22.95
2021-01-07,AQ021,17.28,26.61,15.04,12.32
2021-01-07,AQ022,29.82,12.48,28.54,22.74
2021-01-07,AQ023,24.09,28.64,10.02,7.80
2021-01-07,AQ024,28.06,12.73,25.97,20.56
2021-01-07,AQ025,42.98,5.94,50.59,46.08
2021-01-07,AQ026,9.52,58.82,13.30,8.32
2021-01-07,AQ027,24.53,15.84,14.17,12.34
2021-01-07,AQ028,35.27,19.91,17.84,14.98
2021-01-07,AQ029,7.00,63.65,31.01,19.41
2021-01-07,AQ030,12.53,43.03,7.38,5.56
2021-01-07,AQ031,37.56,9.63,24.68,19.66
2021-01-07,AQ032,4.85,42.17,10.02,8.47
2021-01-07,AQ033,23.48,20.73,14.20,11.58
2021-01-07,AQ034,13.24,43.41,11.04,8.20
2021-01-07,AQ035,6.72,75.89,4.49,2.92
2021-01-07,AQ036,8.60,33.41,16.46,12.78
2021-01-07,AQ037,32.64,14.76,22.23,18.65
2021-01-07,AQ038,14.68,41.11,17.95,15.52
2021-01-07,AQ039,12.22,38.07,25.79,19.70
2021-01-07,AQ040,17.59,42.28,15.19,12.46
2021-01-07,AQ041,10.72,34.26,7.41,5.72
2021-01-07,AQ042,10.61,24.21,9.57,8.06
2021-01-07,AQ043,7.94,56.22,10.99,8.48
2021-01-07,AQ044,39.14,10.00,44.59,39.74
2021-01-07,AQ045,12.76,40.81,7.77,6.13
2021-01-07,AQ046,7.08,62.53,37.64,12.15
2021-01-07,AQ047,22.58,12.51,14.58,11.84
2021-01-07,AQ048,9.11,16.93,9.35,8.09
2021-01-07,AQ049,23.64,10.50,25.08,20.58
2021-01-07,AQ050,25.17,22.86,28.03,22.26
2021-01-08,AQ001,28.63,11.43,11.03,7.45
2021-01-08,AQ002,19.46,43.07,41.54,34.25
2021-01-08,AQ003,19.37,58.37,31.82,17.01
2021-01-08,AQ004,19.07,32.65,21.88,17.45
2021-01-08,AQ005,13.14,38.07,20.27,18.11
2021-01-08,AQ006,21.55,8.73,16.76,13.51
2021-01-08,AQ007,15.91,39.57,14.78,12.31
2021-01-08,AQ008,14.59,35.84,14.28,9.73
2021-01-08,AQ009,21.91,9.03,21.70,18.73
2021-01-08,AQ010,33.16,11.40,19.92,15.48
2021-01-08,AQ011,20.18,33.93,17.87,16.48
2021-01-08,AQ012,33.30,5.40,42.33,36.67
2021-01-08,AQ013,27.85,14.78,9.97,7.15
2021-01-08,AQ014,11.33,18.52,5.51,4.75
2021-01-08,AQ015,19.37,48.67,7.86,3.79
2021-01-08,AQ016,18.79,13.62,9.36,6.95
2021-01-08,AQ017,10.75,33.08,6.22,5.17
2021-01-08,AQ018,11.98,52.24,11.62,8.96
2021-01-08,AQ019,31.98,17.86,27.93,26.29
2021-01-08,AQ020,41.00,5.00,32.87,27.91
2021-01-08,AQ021,16.24,31.88,14.32,11.68
2021-01-08,AQ022,24.36,23.41,21.26,17.58
2021-01-08,AQ023,15.88,39.82,7.50,5.91
2021-01-08,AQ024,25.16,26.90,18.40,13.41
2021-01-08,AQ025,56.03,5.94,64.31,57.36
2021-01-08,AQ026,8.90,63.51,11.65,8.39
2021-01-08,AQ027,17.93,33.38,12.92,11.19
2021-01-08,AQ028,32.35,18.93,15.82,13.21
2021-01-08,AQ029,7.66,64.06,35.38,25.16
2021-01-08,AQ030,16.13,46.90,11.57,7.01
2021-01-08,AQ031,52.04,9.99,30.67,23.39
2021-01-08,AQ032,5.92,32.62,10.44,9.60
2021-01-08,AQ033,21.65,23.25,16.39,14.07
2021-01-08,AQ034,8.65,44.77,5.93,5.08
2021-01-08,AQ035,1.04,84.60,10.17,2.56
2021-01-08,AQ036,9.62,38.59,17.92,14.75
2021-01-08,AQ037,23.62,19.47,17.84,15.72
2021-01-08,AQ038,14.06,30.29,12.22,10.88
2021-01-08,AQ039,10.73,30.21,21.16,17.79
2021-01-08,AQ040,13.32,37.21,13.73,11.95
2021-01-08,AQ041,12.29,29.16,8.59,6.39
2021-01-08,AQ042,12.55,33.31,10.83,8.89
2021-01-08,AQ043,6.78,48.13,10.36,8.12
2021-01-08,AQ044,39.10,20.44,44.04,38.49
2021-01-08,AQ045,10.43,47.61,6.19,4.88
2021-01-08,AQ046,5.40,53.41,61.43,18.24
2021-01-08,AQ047,24.55,16.07,20.70,16.54
2021-01-08,AQ048,11.60,13.91,9.07,8.21
2021-01-08,AQ049,32.06,9.55,40.79,31.89
2021-01-08,AQ050,16.76,23.50,22.34,18.64
2021-01-09,AQ001,31.82,28.08,14.73,7.99
2021-01-09,AQ002,13.71,51.06,35.17,28.42
2021-01-09,AQ003,27.34,40.53,54.66,24.12
2021-01-09,AQ004,7.56,64.99,9.56,5.97
2021-01-09,AQ005,14.76,21.60,34.39,30.47
2021-01-09,AQ006,15.73,8.46,13.34,10.15
2021-01-09,AQ007,16.14,33.02,15.82,13.36
2021-01-09,AQ008,8.02,56.75,10.78,5.45
2021-01-09,AQ009,19.18,16.74,20.21,17.65
2021-01-09,AQ010,40.62,2.83,27.71,21.79
2021-01-09,AQ011,28.76,24.47,27.13,24.43
2021-01-09,AQ012,27.30,13.50,35.12,29.18
2021-01-09,AQ013,36.71,4.80,19.99,14.65
2021-01-09,AQ014,12.62,30.36,7.57,7.04
2021-01-09,AQ015,24.76,38.65,12.11,6.91
2021-01-09,AQ016,19.16,13.06,12.32,9.58
2021-01-09,AQ017,11.39,39.94,8.69,6.75
2021-01-09,AQ018,10.46,60.43,11.60,9.60
2021-01-09,AQ019,22.64,24.05,26.62,24.70
2021-01-09,AQ020,42.74,11.11,26.93,21.06
2021-01-09,AQ021,17.13,26.30,13.39,10.94
2021-01-09,AQ022,20.67,28.40,21.05,16.66
2021-01-09,AQ023,14.01,50.44,6.83,5.65
2021-01-09,AQ024,13.55,57.04,14.23,9.43
2021-01-09,AQ025,55.49,6.91,47.96,44.31
2021-01-09,AQ026,5.21,70.68,10.52,7.13
2021-01-09,AQ027,25.88,20.94,16.36,13.18
2021-01-09,AQ028,14.79,31.83,14.59,10.09
2021-01-09,AQ029,6.21,67.61,25.85,19.97
2021-01-09,AQ030,22.08,34.17,16.01,12.95
2021-01-09,AQ031,36.21,11.35,30.00,25.25
2021-01-09,AQ032,5.28,31.28,9.62,8.11
2021-01-09,AQ033,22.99,13.30,17.20,15.17
2021-01-09,AQ034,6.06,45.29,9.95,7.93
2021-01-09,AQ035,4.92,80.95,4.17,2.10
2021-01-09,AQ036,8.87,44.06,16.15,13.17
2021-01-09,AQ037,18.22,25.73,12.49,9.68
2021-01-09,AQ038,8.84,40.46,14.64,11.56
2021-01-09,AQ039,7.86,39.24,16.40,13.49
2021-01-09,AQ040,14.19,36.37,14.52,14.01
2021-01-09,AQ041,19.64,21.00,11.79,9.13
2021-01-09,AQ042,12.09,42.24,8.87,7.12
2021-01-09,AQ043,11.47,33.52,11.20,10.25
2021-01-09,AQ044,36.57,14.20,35.83,33.35
2021-01-09,AQ045,12.12,50.27,5.09,4.05
2021-01-09,AQ046,9.03,45.43,63.81,20.50
2021-01-09,AQ047,19.54,25.33,17.69,15.03
2021-01-09,AQ048,10.78,17.38,12.64,10.82
2021-01-09,AQ049,26.23,7.82,40.66,33.96
2021-01-09,AQ050,14.80,37.72,23.37,20.05
2021-01-10,AQ001,28.57,26.68,15.57,10.86
2021-01-10,AQ002,13.32,43.15,35.45,24.66
2021-01-10,AQ003,26.49,38.38,57.34,23.77
2021-01-10,AQ004,9.38,56.81,8.09,5.93
2021-01-10,AQ005,10.86,27.05,27.43,22.69
2021-01-10,AQ006,15.23,18.94,17.18,13.51
2021-01-10,AQ007,11.27,44.21,15.09,12.95
2021-01-10,AQ008,11.97,42.67,17.38,12.67
2021-01-10,AQ009,17.28,10.31,28.62,24.81
2021-01-10,AQ010,38.58,7.80,33.48,25.22
2021-01-10,AQ011,14.56,37.70,17.65,16.40
2021-01-10,AQ012,24.10,13.78,38.63,32.82
2021-01-10,AQ013,46.44,7.14,23.77,16.55
2021-01-10,AQ014,14.37,36.32,10.79,8.83
2021-01-10,AQ015,8.68,54.58,8.80,4.61
2021-01-10,AQ016,23.75,27.84,17.11,13.13
2021-01-10,AQ017,9.97,44.82,7.70,5.86
2021-01-10,AQ018,10.67,52.84,11.79,10.15
2021-01-10,AQ019,12.63,27.89,19.52,16.94
2021-01-10,AQ020,36.88,12.10,25.02,18.98
2021-01-10,AQ021,19.53,25.90,17.13,13.15
2021-01-10,AQ022,16.43,28.11,18.54,14.59
2021-01-10,AQ023,17.36,47.40,9.09,7.06
2021-01-10,AQ024,16.88,35.36,15.33,11.09
2021-01-10,AQ025,52.88,9.57,45.59,41.92
2021-01-10,AQ026,5.06,72.98,8.74,5.45
2021-01-10,AQ027,28.04,10.77,22.36,19.59
2021-01-10,AQ028,20.01,25.19,12.63,10.91
2021-01-10,AQ029,7.08,68.24,33.60,25.80
2021-01-10,AQ030,27.96,23.62,23.61,16.55
2021-01-10,AQ031,40.12,21.56,28.48,22.02
2021-01-10,AQ032,4.91,33.17,12.62,10.92
2021-01-10,AQ033,22.51,7.81,19.04,17.13
2021-01-10,AQ034,7.38,28.73,8.12,7.25
2021-01-10,AQ035,5.11,76.47,5.75,3.76
2021-01-10,AQ036,11.28,45.14,21.75,18.67
2021-01-10,AQ037,14.81,40.37,12.26,8.30
2021-01-10,AQ038,12.29,29.75,15.04,12.85
2021-01-10,AQ039,10.80,25.56,21.04,18.19
2021-01-10,AQ040,10.66,33.18,11.26,9.79
2021-01-10,AQ041,6.88,40.87,7.19,4.49
2021-01-10,AQ042,8.68,48.64,9.38,7.43
2021-01-10,AQ043,5.94,46.85,17.32,10.92
2021-01-10,AQ044,33.63,16.76,38.91,32.60
2021-01-10,AQ045,19.57,33.99,6.86,6.00
2021-01-10,AQ046,6.26,53.67,73.68,24.18
2021-01-10,AQ047,21.30,17.27,21.99,18.68
2021-01-10,AQ048,12.16,29.85,18.31,15.25
