basetime,city_id,NO2,O3,PM10,PM2.5
2020-01-04,AQ003,41.57,45.26,16.35,12.18
2020-01-04,AQ004,28.82,18.78,22.65,18.31
2020-01-04,AQ005,24.94,16.53,52.89,43.82
2020-01-04,AQ006,7.05,64.53,9.72,4.71
2020-01-04,AQ007,11.63,48.74,10.17,8.37
2020-01-04,AQ008,7.48,63.77,12.91,4.88
2020-01-04,AQ009,13.13,44.79,15.13,10.29
2020-01-04,AQ010,21.80,39.25,16.58,9.14
2020-01-04,AQ011,24.00,24.33,30.93,27.44
2020-01-04,AQ012,20.09,25.58,19.45,16.48
2020-01-04,AQ013,18.82,43.46,15.16,7.62
2020-01-04,AQ014,6.21,73.27,11.80,4.27
2020-01-04,AQ015,6.64,68.15,9.51,3.32
2020-01-04,AQ016,11.27,65.05,13.05,4.14
2020-01-04,AQ017,3.41,69.92,5.50,3.05
2020-01-04,AQ018,19.79,37.03,19.97,16.57
2020-01-04,AQ019,37.29,23.51,43.45,38.77
2020-01-04,AQ020,31.31,34.12,12.72,6.32
2020-01-04,AQ021,10.86,51.63,13.69,7.49
2020-01-04,AQ022,21.98,38.44,16.39,11.61
2020-01-04,AQ023,22.92,39.09,10.36,8.01
2020-01-04,AQ024,9.21,54.61,8.44,5.66
2020-01-04,AQ025,49.13,15.58,24.27,21.06
2020-01-04,AQ026,12.44,49.37,9.30,7.25
2020-01-04,AQ027,9.88,61.08,7.46,5.40
2020-01-04,AQ028,56.23,14.79,32.75,25.37
2020-01-04,AQ029,4.67,60.88,5.53,4.56
2020-01-04,AQ030,4.79,72.22,12.72,7.81
2020-01-04,AQ031,36.28,36.30,18.48,11.54
2020-01-04,AQ032,8.18,55.78,11.34,10.23
2020-01-04,AQ033,9.21,59.69,7.58,4.44
2020-01-04,AQ034,17.80,37.72,22.90,19.62
2020-01-04,AQ035,1.57,82.66,6.03,3.18
2020-01-04,AQ036,3.44,66.75,9.48,4.16
2020-01-04,AQ037,31.03,26.95,26.42,18.64
2020-01-04,AQ038,12.77,60.17,17.18,15.76
2020-01-04,AQ039,15.60,46.32,20.74,17.08
2020-01-04,AQ040,10.75,55.32,15.10,12.51
2020-01-04,AQ041,2.93,72.94,4.02,2.03
2020-01-04,AQ042,3.03,73.77,4.26,2.19
2020-01-04,AQ043,14.72,61.73,16.34,13.70
2020-01-04,AQ044,43.67,23.49,26.61,22.44
2020-01-04,AQ045,24.98,34.79,13.71,11.06
2020-01-04,AQ046,3.51,73.79,11.29,5.59
2020-01-04,AQ047,11.31,55.33,6.95,5.53
2020-01-04,AQ048,7.42,52.76,9.07,6.11
2020-01-04,AQ049,9.72,49.69,10.05,6.50
2020-01-04,AQ050,36.37,14.04,43.78,41.03
2020-01-05,AQ001,31.32,37.95,13.80,8.33
2020-01-05,AQ002,23.95,38.24,32.77,28.62
2020-01-05,AQ003,18.55,53.53,8.47,6.52
2020-01-05,AQ004,24.06,35.49,14.65,11.56
2020-01-05,AQ005,7.23,37.45,14.77,11.05
2020-01-05,AQ006,18.83,34.53,14.37,7.54
2020-01-05,AQ007,14.23,46.13,10.85,8.34
2020-01-05,AQ008,7.92,63.14,11.38,5.74
2020-01-05,AQ009,6.25,62.27,9.29,5.94
2020-01-05,AQ010,26.69,29.97,18.28,12.57
2020-01-05,AQ011,23.95,18.98,25.37,22.94
2020-01-05,AQ012,9.16,55.32,7.80,5.98
2020-01-05,AQ013,22.93,36.66,13.35,9.01
2020-01-05,AQ014,15.84,47.43,13.44,7.04
2020-01-05,AQ015,5.32,73.32,8.45,3.13
2020-01-05,AQ016,27.03,33.19,17.12,9.20
2020-01-05,AQ017,7.32,56.53,5.64,3.23
2020-01-05,AQ018,16.29,34.97,18.43,14.25
2020-01-05,AQ019,21.96,43.17,17.65,15.10
2020-01-05,AQ020,31.39,37.26,10.08,5.37
2020-01-05,AQ021,25.01,27.12,19.63,12.66
2020-01-05,AQ022,20.57,41.78,14.67,10.83
2020-01-05,AQ023,43.25,19.44,15.84,12.57
2020-01-05,AQ024,15.59,37.30,8.22,5.58
2020-01-05,AQ025,44.74,20.62,22.12,17.70
2020-01-05,AQ026,9.48,67.49,5.72,4.55
2020-01-05,AQ027,19.48,39.19,10.95,8.06
2020-01-05,AQ028,24.75,47.14,14.94,12.61
2020-01-05,AQ029,6.66,58.11,9.90,7.76
2020-01-05,AQ030,13.66,42.09,14.30,8.58
2020-01-05,AQ031,58.71,21.63,21.54,15.65
2020-01-05,AQ032,3.44,63.56,3.77,3.27
2020-01-05,AQ033,14.65,55.16,15.48,8.90
2020-01-05,AQ034,6.54,53.55,7.30,6.33
2020-01-05,AQ035,2.50,78.97,9.33,3.95
2020-01-05,AQ036,5.36,65.06,8.11,4.65
2020-01-05,AQ037,17.96,43.24,12.43,9.40
2020-01-05,AQ038,6.58,57.48,7.44,6.71
2020-01-05,AQ039,5.72,55.46,11.17,8.98
2020-01-05,AQ040,6.51,54.83,8.11,7.15
2020-01-05,AQ041,6.72,57.07,4.84,3.00
2020-01-05,AQ042,7.45,59.10,3.98,2.61
2020-01-05,AQ043,5.76,64.51,7.42,6.07
2020-01-05,AQ044,39.72,26.76,25.67,23.06
2020-01-05,AQ045,23.96,35.89,10.78,8.13
2020-01-05,AQ046,2.58,78.28,11.64,4.55
2020-01-05,AQ047,8.62,64.48,7.78,5.14
2020-01-05,AQ048,6.52,53.99,9.68,6.07
2020-01-05,AQ049,13.17,42.96,13.32,7.85
2020-01-05,AQ050,12.15,53.25,13.36,10.20
2020-01-06,AQ001,29.25,33.02,16.49,11.17
2020-01-06,AQ002,8.31,61.45,13.58,11.72
2020-01-06,AQ003,6.43,63.61,3.95,2.65
2020-01-06,AQ004,38.97,20.53,26.74,19.48
2020-01-06,AQ005,10.17,35.12,19.74,14.48
2020-01-06,AQ006,19.55,39.10,16.08,11.15
2020-01-06,AQ007,22.12,28.97,14.49,10.86
2020-01-06,AQ008,6.86,67.65,13.17,6.30
2020-01-06,AQ009,21.73,37.99,20.79,15.36
2020-01-06,AQ010,22.56,36.98,14.21,9.25
2020-01-06,AQ011,9.82,49.28,9.93,8.42
2020-01-06,AQ012,34.58,15.39,27.16,21.77
2020-01-06,AQ013,21.28,39.32,9.97,6.75
2020-01-06,AQ014,13.70,47.30,16.25,9.36
2020-01-06,AQ015,5.13,73.39,10.16,3.19
2020-01-06,AQ016,25.03,34.89,16.25,12.24
2020-01-06,AQ017,7.04,54.29,5.51,3.26
2020-01-06,AQ018,23.80,23.75,25.02,18.29
2020-01-06,AQ019,32.98,33.65,32.24,26.65
2020-01-06,AQ020,18.80,54.00,11.98,6.34
2020-01-06,AQ021,26.73,19.45,17.45,12.41
2020-01-06,AQ022,38.69,16.48,22.75,16.81
2020-01-06,AQ023,54.33,10.02,24.50,19.65
2020-01-06,AQ024,21.97,38.33,12.11,7.66
2020-01-06,AQ025,57.87,7.65,40.92,33.99
2020-01-06,AQ026,10.82,58.07,11.94,9.26
2020-01-06,AQ027,29.08,30.49,13.92,10.56
2020-01-06,AQ028,16.85,58.76,9.29,5.37
2020-01-06,AQ029,2.78,78.80,24.87,12.33
2020-01-06,AQ030,19.65,27.68,11.70,8.57
2020-01-06,AQ031,33.71,25.36,17.08,11.55
2020-01-06,AQ032,3.32,60.99,5.86,4.21
2020-01-06,AQ033,25.18,34.59,17.54,12.05
2020-01-06,AQ034,5.75,51.93,10.25,7.82
2020-01-06,AQ035,1.65,78.22,5.24,2.31
2020-01-06,AQ036,7.90,43.43,11.50,7.09
2020-01-06,AQ037,17.95,49.72,9.87,7.20
2020-01-06,AQ038,7.31,53.04,12.97,10.11
2020-01-06,AQ039,5.37,51.18,10.74,8.40
2020-01-06,AQ040,6.48,52.72,8.27,6.85
2020-01-06,AQ041,8.49,55.00,7.84,3.78
2020-01-06,AQ042,8.23,52.53,5.13,3.24
2020-01-06,AQ043,4.85,55.53,6.91,5.16
2020-01-06,AQ044,48.81,14.89,47.03,42.41
2020-01-06,AQ045,29.73,26.90,18.50,13.40
2020-01-06,AQ046,2.56,78.80,9.19,2.33
2020-01-06,AQ047,29.39,34.72,17.82,12.25
2020-01-06,AQ048,10.62,37.76,11.92,8.39
2020-01-06,AQ049,23.88,22.57,27.90,17.39
2020-01-06,AQ050,19.74,41.60,19.40,15.33
2020-01-07,AQ001,31.29,30.89,17.07,10.24
2020-01-07,AQ002,13.78,54.84,16.66,13.90
2020-01-07,AQ003,10.19,66.79,6.57,4.42
2020-01-07,AQ004,36.22,17.76,27.06,20.93
2020-01-07,AQ005,21.81,27.42,43.12,35.37
2020-01-07,AQ006,25.75,13.20,18.24,14.47
2020-01-07,AQ007,23.45,29.38,14.20,10.23
2020-01-07,AQ008,9.12,56.86,16.96,7.58
2020-01-07,AQ009,24.18,21.51,30.24,24.77
2020-01-07,AQ010,20.44,38.45,18.85,11.06
2020-01-07,AQ011,22.41,42.45,21.13,18.18
2020-01-07,AQ012,39.61,13.37,33.34,28.24
2020-01-07,AQ013,21.74,36.87,12.51,7.54
2020-01-07,AQ014,16.47,40.44,18.21,10.53
2020-01-07,AQ015,4.15,69.49,11.36,3.50
2020-01-07,AQ016,25.46,31.70,17.44,11.03
2020-01-07,AQ017,7.24,59.78,10.00,4.66
2020-01-07,AQ018,24.40,28.89,29.55,25.41
2020-01-07,AQ019,45.21,30.74,41.10,36.85
2020-01-07,AQ020,20.76,45.80,15.65,7.97
2020-01-07,AQ021,14.15,38.19,13.88,8.42
2020-01-07,AQ022,47.64,11.20,25.76,19.31
2020-01-07,AQ023,54.66,8.69,28.60,21.88
2020-01-07,AQ024,22.12,32.30,12.04,8.72
2020-01-07,AQ025,70.66,2.90,57.71,54.89
2020-01-07,AQ026,10.87,54.84,10.00,8.01
2020-01-07,AQ027,22.50,36.91,10.07,8.24
2020-01-07,AQ028,36.80,33.33,17.50,12.60
2020-01-07,AQ029,4.30,63.27,9.16,5.26
2020-01-07,AQ030,10.19,49.93,9.69,5.50
2020-01-07,AQ031,33.01,22.13,14.11,9.12
2020-01-07,AQ032,4.64,65.85,6.85,6.14
2020-01-07,AQ033,24.99,24.34,18.98,14.38
2020-01-07,AQ034,7.31,53.93,14.40,12.43
2020-01-07,AQ035,1.48,88.11,5.35,2.58
2020-01-07,AQ036,10.66,30.23,15.53,10.44
2020-01-07,AQ037,39.32,21.91,22.64,17.79
2020-01-07,AQ038,9.09,64.55,17.46,16.27
2020-01-07,AQ039,8.98,48.85,19.93,16.33
2020-01-07,AQ040,14.41,53.49,18.58,15.58
2020-01-07,AQ041,8.52,50.55,8.76,5.07
2020-01-07,AQ042,6.33,57.03,7.30,4.52
2020-01-07,AQ043,8.97,56.59,10.18,8.89
2020-01-07,AQ044,61.32,12.36,58.07,53.83
2020-01-07,AQ045,31.69,21.47,20.74,15.59
2020-01-07,AQ046,4.23,75.89,6.35,3.05
2020-01-07,AQ047,35.65,18.23,23.37,19.44
2020-01-07,AQ048,12.49,24.51,22.70,15.82
2020-01-07,AQ049,37.96,15.44,42.37,32.11
2020-01-07,AQ050,28.56,32.35,28.47,25.60
2020-01-08,AQ001,32.09,30.15,14.76,8.29
2020-01-08,AQ002,11.68,44.31,14.26,12.18
2020-01-08,AQ003,10.94,71.49,8.98,5.85
2020-01-08,AQ004,35.40,21.45,25.50,19.41
2020-01-08,AQ005,29.51,11.80,74.46,66.02
2020-01-08,AQ006,17.92,28.81,10.44,8.54
2020-01-08,AQ007,23.39,24.08,12.35,9.16
2020-01-08,AQ008,9.11,61.75,16.12,7.20
2020-01-08,AQ009,25.31,13.53,37.68,33.90
2020-01-08,AQ010,19.14,31.29,10.62,6.78
2020-01-08,AQ011,25.23,27.21,30.57,26.92
2020-01-08,AQ012,40.14,6.64,45.58,39.31
2020-01-08,AQ013,20.40,27.73,5.97,3.97
2020-01-08,AQ014,13.40,49.39,17.40,7.83
2020-01-08,AQ015,12.54,61.13,16.22,5.30
2020-01-08,AQ016,23.74,30.79,12.32,8.28
2020-01-08,AQ017,5.26,54.54,9.33,4.85
2020-01-08,AQ018,19.10,42.52,23.75,19.70
2020-01-08,AQ019,43.37,28.47,44.12,40.81
2020-01-08,AQ020,31.30,33.44,20.29,11.26
2020-01-08,AQ021,13.06,26.39,9.10,6.80
2020-01-08,AQ022,49.21,4.26,27.27,21.34
2020-01-08,AQ023,52.83,6.55,21.98,17.40
2020-01-08,AQ024,30.90,23.47,12.58,10.78
2020-01-08,AQ025,78.28,3.60,54.74,47.36
2020-01-08,AQ026,12.59,66.90,7.31,6.15
2020-01-08,AQ027,27.22,32.24,10.24,8.93
2020-01-08,AQ028,26.51,38.35,17.09,13.40
2020-01-08,AQ029,5.12,60.39,6.53,4.73
2020-01-08,AQ030,6.18,66.98,7.75,4.50
2020-01-08,AQ031,24.50,37.92,11.51,7.94
2020-01-08,AQ032,4.74,69.11,7.61,6.85
2020-01-08,AQ033,21.56,30.30,12.14,9.67
2020-01-08,AQ034,10.69,56.29,19.64,17.47
2020-01-08,AQ035,0.80,94.43,10.80,4.25
2020-01-08,AQ036,8.51,45.23,15.33,10.40
2020-01-08,AQ037,33.14,22.25,19.59,15.88
2020-01-08,AQ038,12.58,53.22,27.22,24.86
2020-01-08,AQ039,10.99,45.66,24.45,21.18
2020-01-08,AQ040,15.48,63.51,24.52,21.06
2020-01-08,AQ041,4.91,62.70,6.61,3.58
2020-01-08,AQ042,4.67,56.94,8.03,4.58
2020-01-08,AQ043,10.59,60.09,11.09,9.65
2020-01-08,AQ044,63.96,12.09,57.96,53.17
2020-01-08,AQ045,31.44,23.36,15.85,12.80
2020-01-08,AQ046,7.41,65.01,8.53,4.52
2020-01-08,AQ047,35.30,14.99,20.80,17.54
2020-01-08,AQ048,12.68,34.33,19.08,14.62
2020-01-08,AQ049,24.88,18.30,26.19,22.57
2020-01-08,AQ050,29.21,27.63,36.66,33.33
2020-01-09,AQ001,22.49,27.27,9.17,7.53
2020-01-09,AQ002,17.70,51.59,16.32,13.48
2020-01-09,AQ003,21.42,59.78,10.49,7.75
2020-01-09,AQ004,31.46,24.45,26.28,20.96
2020-01-09,AQ005,22.38,21.00,57.60,51.63
2020-01-09,AQ006,21.04,13.96,9.15,7.87
2020-01-09,AQ007,21.40,29.47,10.82,8.69
2020-01-09,AQ008,8.73,59.55,10.86,4.91
2020-01-09,AQ009,23.00,14.37,48.21,45.52
2020-01-09,AQ010,12.48,42.44,8.19,5.38
2020-01-09,AQ011,24.56,25.54,33.74,30.56
2020-01-09,AQ012,34.88,9.25,37.80,33.84
2020-01-09,AQ013,14.34,35.80,4.10,2.93
2020-01-09,AQ014,18.45,34.11,12.57,7.36
2020-01-09,AQ015,13.52,61.39,6.19,4.34
2020-01-09,AQ016,24.29,20.51,10.90,7.88
2020-01-09,AQ017,7.55,58.56,8.74,4.59
2020-01-09,AQ018,15.29,43.48,18.94,12.71
2020-01-09,AQ019,33.63,43.48,35.93,33.10
2020-01-09,AQ020,17.75,49.79,8.43,4.76
2020-01-09,AQ021,8.96,43.66,6.10,4.79
2020-01-09,AQ022,19.35,42.84,13.76,10.18
2020-01-09,AQ023,45.55,12.61,24.43,17.53
2020-01-09,AQ024,17.84,49.28,10.10,7.16
2020-01-09,AQ025,77.83,3.82,59.12,53.15
2020-01-09,AQ026,16.28,55.44,8.45,6.73
2020-01-09,AQ027,30.91,46.09,10.16,8.37
2020-01-09,AQ028,47.47,20.27,28.08,20.03
2020-01-09,AQ029,4.68,61.99,10.31,7.77
2020-01-09,AQ030,20.65,41.98,13.30,8.75
2020-01-09,AQ031,15.92,46.63,8.78,6.35
2020-01-09,AQ032,9.75,52.22,15.27,14.12
2020-01-09,AQ033,25.16,21.58,12.49,10.59
2020-01-09,AQ034,24.51,36.73,34.56,30.78
2020-01-09,AQ035,0.94,93.95,8.03,3.66
2020-01-09,AQ036,6.59,58.45,16.73,9.20
2020-01-09,AQ037,43.80,13.75,29.25,23.30
2020-01-09,AQ038,10.32,66.43,22.04,20.33
2020-01-09,AQ039,16.97,34.78,33.19,30.11
2020-01-09,AQ040,11.70,70.20,21.62,18.89
2020-01-09,AQ041,14.52,48.34,13.12,7.52
2020-01-09,AQ042,7.97,63.56,8.81,4.40
2020-01-09,AQ043,14.77,50.21,14.56,12.67
2020-01-09,AQ044,62.11,16.02,68.85,61.59
2020-01-09,AQ045,26.43,24.73,15.84,11.95
2020-01-09,AQ046,6.63,73.56,7.60,4.27
2020-01-09,AQ047,34.29,9.19,40.48,36.91
2020-01-09,AQ048,11.64,44.11,16.27,9.81
2020-01-09,AQ049,25.72,8.90,20.79,17.51
2020-01-09,AQ050,27.80,25.07,37.03,34.68
2020-01-10,AQ001,27.65,43.73,12.02,6.04
2020-01-10,AQ002,41.44,34.45,38.81,34.26
2020-01-10,AQ003,50.94,38.88,21.46,16.75
2020-01-10,AQ004,34.28,29.80,16.30,12.23
2020-01-10,AQ005,20.93,17.28,62.08,53.65
2020-01-10,AQ006,13.20,39.60,7.90,6.23
2020-01-10,AQ007,11.94,59.77,7.22,4.76
2020-01-10,AQ008,8.89,62.20,9.27,4.16
2020-01-10,AQ009,28.11,14.19,55.36,49.05
2020-01-10,AQ010,22.54,43.72,12.15,6.37
2020-01-10,AQ011,22.64,24.06,37.95,35.17
2020-01-10,AQ012,34.17,14.48,53.46,50.02
2020-01-10,AQ013,19.59,42.06,7.64,4.31
2020-01-10,AQ014,23.05,29.15,10.09,7.50
2020-01-10,AQ015,7.93,66.40,9.90,3.19
2020-01-10,AQ016,14.40,49.68,7.19,4.43
2020-01-10,AQ017,29.76,11.42,18.08,10.40
2020-01-10,AQ018,12.31,56.37,20.80,10.05
2020-01-10,AQ019,22.78,50.73,38.24,34.51
2020-01-10,AQ020,34.10,35.46,10.70,7.32
2020-01-10,AQ021,10.50,56.65,6.70,4.44
2020-01-10,AQ022,18.72,53.30,9.26,6.09
2020-01-10,AQ023,22.18,40.86,10.94,6.50
2020-01-10,AQ024,15.43,45.82,8.68,5.54
2020-01-10,AQ025,71.23,5.50,48.13,40.47
2020-01-10,AQ026,11.29,61.25,7.14,5.02
2020-01-10,AQ027,16.03,59.10,7.11,5.28
2020-01-10,AQ028,54.21,21.25,31.52,25.67
2020-01-10,AQ029,5.06,64.00,10.01,6.91
2020-01-10,AQ030,22.68,43.42,15.91,11.39
2020-01-10,AQ031,31.12,44.78,13.66,8.42
2020-01-10,AQ032,11.35,41.20,20.53,19.16
2020-01-10,AQ033,19.41,36.98,13.56,9.56
2020-01-10,AQ034,25.47,28.72,39.11,34.06
2020-01-10,AQ035,2.10,84.56,5.20,2.78
2020-01-10,AQ036,12.74,27.05,13.44,10.73
2020-01-10,AQ037,39.40,22.96,22.40,17.35
2020-01-10,AQ038,14.54,63.33,21.22,19.72
2020-01-10,AQ039,22.30,21.15,47.28,40.17
2020-01-10,AQ040,18.40,65.37,26.21,23.56
2020-01-10,AQ041,19.73,35.89,11.56,6.68
2020-01-10,AQ042,25.47,21.54,16.63,10.72
2020-01-10,AQ043,15.09,48.80,19.47,16.69
2020-01-10,AQ044,48.64,23.01,39.20,36.03
2020-01-10,AQ045,23.88,28.22,14.34,10.02
2020-01-10,AQ046,8.27,67.89,7.53,4.78
2020-01-10,AQ047,33.42,13.38,42.99,36.38
2020-01-10,AQ048,15.43,14.30,10.16,9.18
